sample_name,porosity,nu,g,all_converged,total_iterations,iterations_x,iterations_y,iterations_z,K_star_xx,K_star_xy,K_star_xz,K_star_yx,K_star_yy,K_star_yz,K_star_zx,K_star_zy,K_star_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,K_star_eig1,K_star_eig2,K_star_eig3,K_eig1,K_eig2,K_eig3,symmetry_error,error_type,error_message
eps_0.02_coeffs_0.854_-0.349_0.304_-9.178_80.026_419.738_m_-0.605_rho_0.335_,0.664985179901123,0.16666666666666666,1e-05,True,22500,7500,7500,7500,14.080832130018914,0.11853706104966276,0.985757012323681,0.1223916021127128,15.153450108029634,0.14341209493616985,0.9815420943009769,0.15215018273349962,13.461898196543716,9.363544687138141,0.07882538886706039,0.6555138041788565,0.08138860154930899,10.076819746210779,0.09536691775112585,0.6527109461592603,0.10117761663702499,8.951962794039227,12.741135737167633,14.71886818804993,15.236176509374697,8.472666440325048,9.7878292099713,10.131831577091797,0.0005971960324120964,,
