sample_name,porosity,nu,g,all_converged,total_iterations,iterations_x,iterations_y,iterations_z,K_star_xx,K_star_xy,K_star_xz,K_star_yx,K_star_yy,K_star_yz,K_star_zx,K_star_zy,K_star_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,K_star_eig1,K_star_eig2,K_star_eig3,K_eig1,K_eig2,K_eig3,symmetry_error,error_type,error_message
eps_0.02_coeffs_0.696_0.347_0.311_90_97.04_-3033.877_m_-0.365_rho_0.339_,0.6607985496520996,0.16666666666666666,1e-05,True,40000,12500,15000,12500,2.2484012002964158,0.07659600766994554,0.14943287637826663,0.07659686884501746,2.174377450519808,0.12388182865075953,0.1494249083088131,0.12385958787135154,2.434375029038168,1.4857402521919114,0.05061453077744111,0.09874502798110009,0.05061509984067963,1.436825465699719,0.08186093270067182,0.09873976269236168,0.08184623602589589,1.6086314884977093,2.1200887437133646,2.1662816175226203,2.5707833186184086,1.400951566979533,1.4314757509969516,1.6987698884128557,8.411928799205035e-06,,
