sample_name,porosity,nu,g,all_converged,total_iterations,iterations_x,iterations_y,iterations_z,K_star_xx,K_star_xy,K_star_xz,K_star_yx,K_star_yy,K_star_yz,K_star_zx,K_star_zy,K_star_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,K_star_eig1,K_star_eig2,K_star_eig3,K_eig1,K_eig2,K_eig3,symmetry_error,error_type,error_message
eps_0.02_coeffs_0.613_-0.226_0.599_-1.049_62.713_-121_m_-0.423_rho_0.46_,0.5399408340454102,0.16666666666666666,1e-05,True,22500,7500,7500,7500,4.163583082281136,-0.16059699789613616,-0.15136539845367164,-0.16070273420284706,6.04989834608518,-1.041589549548966,-0.15345405622572672,-1.0425092803720195,6.967378377184168,2.248088522064236,-0.08671287698922873,-0.0817283594866913,-0.08676996833886311,3.2665871588751796,-0.5623967301164517,-0.08285611110617015,-0.5628933303441486,3.761972092086776,4.1247821489848615,5.407984343049272,7.648093313516348,2.2271383137785055,2.919991576690543,4.129517882557143,0.0003156848999948728,,
