sample_name,porosity,nu,g,all_converged,total_iterations,iterations_x,iterations_y,iterations_z,K_star_xx,K_star_xy,K_star_xz,K_star_yx,K_star_yy,K_star_yz,K_star_zx,K_star_zy,K_star_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,K_star_eig1,K_star_eig2,K_star_eig3,K_eig1,K_eig2,K_eig3,symmetry_error,error_type,error_message
eps_0.02_coeffs_0.24_1_0.472_51.215_72.375_-625.696_m_-0.217_rho_0.649_,0.3511638641357422,0.16666666666666666,1e-05,True,42500,15000,12500,15000,0.16664992304978496,-4.616319425874743e-14,-1.0999234750933877e-13,-1.6093655635297063e-14,0.16665088851477525,-6.412934835815347e-14,-1.0988228403404278e-13,-2.3559420935732726e-13,0.16664734427415004,0.058521430936086576,-1.6210845676750657e-14,-3.862533777674078e-14,-5.651510300960879e-15,0.05852176997250325,-2.2519909773956286e-14,-3.8586687461455634e-14,-8.273217292592407e-14,0.058520525363269876,0.1666473442741501,0.16664992304978496,0.16665088851477536,0.05852052536326987,0.058521430936086576,0.05852176997250323,8.529104040430019e-13,,
