sample_name,porosity,nu,g,all_converged,total_iterations,iterations_x,iterations_y,iterations_z,K_star_xx,K_star_xy,K_star_xz,K_star_yx,K_star_yy,K_star_yz,K_star_zx,K_star_zy,K_star_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,K_star_eig1,K_star_eig2,K_star_eig3,K_eig1,K_eig2,K_eig3,symmetry_error,error_type,error_message
eps_0.02_coeffs_0.316_0.439_0.746_60.481_68_-2322.896_m_-0.304_rho_0.64_,0.35976648330688477,0.16666666666666666,1e-05,True,282500,105000,75000,102500,0.41137113563762706,-0.041803060442578345,-0.006078110106202575,-0.04180301618059603,0.43764474907182355,0.006566808409891653,-0.006078217733084367,0.006566464719130956,0.47124706321998683,0.1479975468023086,-0.015039340046891557,-0.002186700298060536,-0.015039324122913835,0.157449912311294,0.0023625175681767957,-0.002186739018605308,0.0023623939197604748,0.16953889870335187,0.38067788065889197,0.46078296148737313,0.47880210578317195,0.13695514239736756,0.16577426562204398,0.17225694979754283,6.700731991754356e-07,,
