sample_name,porosity,nu,g,all_converged,total_iterations,iterations_x,iterations_y,iterations_z,K_star_xx,K_star_xy,K_star_xz,K_star_yx,K_star_yy,K_star_yz,K_star_zx,K_star_zy,K_star_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,K_star_eig1,K_star_eig2,K_star_eig3,K_eig1,K_eig2,K_eig3,symmetry_error,error_type,error_message
eps_0.02_coeffs_0.726_-0.363_0.937_-10.55_70.75_-881.176_m_-0.323_rho_0.394_,0.6055254936218262,0.16666666666666666,1e-05,True,27500,10000,10000,7500,3.791423251722636,0.05471344894230914,-0.01674941817755865,0.05469363072811727,3.7725826374666123,-0.07357075630180161,-0.01674125816952784,-0.07358094885205162,3.929892352546502,2.2958034360286184,0.03313038817854432,-0.01014219970984459,0.033118387744613086,2.2843949637811014,-0.0445489685257795,-0.010137258616953776,-0.0445551403748009,2.37965000665636,3.7153147404528015,3.8119893995060408,3.966594101776908,2.24971779217313,2.3082567628170634,2.401873851475887,5.055858103386675e-06,,
