sample_name,porosity,nu,g,all_converged,total_iterations,iterations_x,iterations_y,iterations_z,K_star_xx,K_star_xy,K_star_xz,K_star_yx,K_star_yy,K_star_yz,K_star_zx,K_star_zy,K_star_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,K_star_eig1,K_star_eig2,K_star_eig3,K_eig1,K_eig2,K_eig3,symmetry_error,error_type,error_message
eps_0.02_coeffs_0.162_-0.508_0.413_84.654_84.675_531.651_m_-0.397_rho_0.449_,0.5507669448852539,0.16666666666666666,1e-05,True,22500,7500,7500,7500,15.341643385466552,0.6819085128042253,-1.9213572424287715,0.685746060882431,15.850164563709935,-2.843549683697915,-1.923514225596833,-2.850975446415268,14.110817776642959,8.449670056932478,0.37557266828843017,-1.0582200584456507,0.37768626291931384,8.729746712683035,-1.5661331719197307,-1.0594080534752928,-1.57022303656501,7.771771996674174,11.605565836841423,14.864812842745938,18.8322470462321,6.391962039621824,8.187047555690265,10.372179170977594,0.00045808887522488616,,
