sample_name,porosity,nu,g,all_converged,total_iterations,iterations_x,iterations_y,iterations_z,K_star_xx,K_star_xy,K_star_xz,K_star_yx,K_star_yy,K_star_yz,K_star_zx,K_star_zy,K_star_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,K_star_eig1,K_star_eig2,K_star_eig3,K_eig1,K_eig2,K_eig3,symmetry_error,error_type,error_message
eps_0.02_coeffs_0.331_-0.027_0.5_118_46.182_-4097.629_m_-0.36_rho_0.482_,0.518373966217041,0.16666666666666666,1e-05,True,82500,27500,27500,27500,1.1081153093537655,0.008633765237558889,-0.18635366250032123,0.008647138162867404,1.437181983805946,0.24617595612743948,-0.1863436178443754,0.24617665387484108,1.1192592652660391,0.5744181279355348,0.0044755191295802145,-0.09660088714936338,0.004482451305912314,0.7449977251211635,0.12761120676505308,-0.09659568026122145,0.12761156845914107,0.5801948645611279,0.8648199064816795,1.2130795560158576,1.5866570959282131,0.4483001249863586,0.6288288607887472,0.8224817318427198,1.0877083962807316e-05,,
