sample_name,porosity,nu,g,all_converged,total_iterations,iterations_x,iterations_y,iterations_z,K_star_xx,K_star_xy,K_star_xz,K_star_yx,K_star_yy,K_star_yz,K_star_zx,K_star_zy,K_star_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,K_star_eig1,K_star_eig2,K_star_eig3,K_eig1,K_eig2,K_eig3,symmetry_error,error_type,error_message
eps_0.02_coeffs_0.082_0.648_0.947_-8.574_39.77_-260_m_-0.377_rho_0.628_,0.3715968132019043,0.16666666666666666,1e-05,True,100000,37500,35000,27500,0.6087477974877777,0.013611979238110554,-0.03712437601947129,0.013611690786395155,0.6310325676397243,-0.025245069896389468,-0.03712433703419789,-0.025245330215843242,0.6182279704464654,0.2262087415901364,0.005058168106252367,-0.01379529982094473,0.005058060918514162,0.23448969116153665,-0.009380987522557655,-0.01379528533414137,-0.009381084256437092,0.2297315436501876,0.5751448969051595,0.6120847034219308,0.670778735246877,0.2137220108192951,0.22744872520122222,0.2492592403813434,5.137753539220923e-07,,
